./crack-identify/Denoising_verify_images\103-out_ori.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\United_States_003581.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003588.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003598.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003600.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003601.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003603.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003604.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003605.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003609.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003610.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003615.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003625.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003631.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003632.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003636.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003640.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003643.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003644.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003645.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003648.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003651.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003658.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003676.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003683.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003684.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003689.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003691.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003697.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003701.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003703.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003713.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003730.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003731.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003741.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003745.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003752.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003764.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003769.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003781.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003783.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003786.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003791.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003794.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003805.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003807.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003808.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003811.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003816.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003822.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003823.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003825.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003836.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003846.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003847.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003852.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003853.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003867.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003874.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003875.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003880.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003886.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003893.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003895.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003905.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003907.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\United_States_003909.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003923.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003939.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003947.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003948.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003952.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003957.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003958.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003970.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003973.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003994.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003997.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_003998.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004007.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004009.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004020.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004027.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004050.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004070.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004080.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004081.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004087.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\United_States_004089.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004091.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004093.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004101.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004118.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004125.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004126.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004127.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004129.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004136.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004146.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004153.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004162.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004166.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004167.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004169.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004172.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004174.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004176.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004180.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004181.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004185.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004194.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004196.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004203.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004208.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004231.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004237.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004244.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004252.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004270.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004274.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004278.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004279.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004282.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004285.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004289.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004290.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004298.jpg: Predicted: 1, True label: 0
./crack-identify/Denoising_verify_images\United_States_004300.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004307.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004311.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004315.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004320.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004324.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004325.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004334.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004335.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004347.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004366.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004377.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004379.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004382.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004387.jpg: Predicted: 0, True label: 0
./crack-identify/Denoising_verify_images\United_States_004398.jpg: Predicted: 0, True label: 1
